"Coefficients d'impôt en pourcentage (%)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20"
"2024.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"Impôt sur le revenu",NA,NA,NA,NA,"Impôt sur la fortune",NA,NA,NA,NA,"Bénéfice",NA,NA,"Capital",NA,NA
"Canton-Id","Canton","OFS-Id","Commune","Canton","Commune","Église réformée","Église catholique-romaine","Église catholique-chrétienne","Canton","Commune","Église réformée","Église catholique-romaine","Église catholique-chrétienne","Canton","Commune","Église","Canton","Commune","Église"
"13.0","BL","2862.0","Tecknau","100.0","60.0","0.55","7.5","0.7","100.0","60.0","0.55","7.5","1.0","100.0","45.0","5.0","100.0","55.0","5.0"
"13.0","BL","2863.0","Tenniken","100.0","60.0","0.63","9.0","0.7","100.0","60.0","0.63","9.0","1.0","100.0","55.0","5.0","100.0","55.0","5.0"
"13.0","BL","2775.0","Therwil","100.0","52.0","0.5","7.0","0.6","100.0","52.0","0.9","7.0","1.0","100.0","55.0","5.0","100.0","55.0","5.0"
"13.0","BL","2864.0","Thürnen","100.0","56.0","0.7","9.0","0.7","100.0","56.0","0.7","9.0","1.0","100.0","55.0","5.0","100.0","55.0","5.0"
"13.0","BL","2894.0","Titterten","100.0","65.0","0.7","7.25","0.7","100.0","65.0","0.7","7.25","1.0","100.0","55.0","5.0","100.0","55.0","5.0"
"13.0","BL","2792.0","Wahlen","100.0","56.0","0.7","7.0","0.8","100.0","56.0","0.7","7.0","0.8","100.0","55.0","5.0","100.0","55.0","5.0"
"13.0","BL","2895.0","Waldenburg","100.0","69.5","0.6","7.25","0.7","100.0","69.5","0.6","7.25","1.0","100.0","52.0","5.0","100.0","52.0","5.0"
"13.0","BL","2865.0","Wenslingen","100.0","58.0","0.7","7.5","0.7","100.0","58.0","0.7","7.5","1.0","100.0","50.0","5.0","100.0","50.0","5.0"
"13.0","BL","2866.0","Wintersingen","100.0","57.0","0.8","9.0","0.7","100.0","57.0","0.8","9.0","1.0","100.0","55.0","5.0","100.0","55.0","5.0"
"13.0","BL","2867.0","Wittinsburg","100.0","63.0","0.65","9.0","0.7","100.0","63.0","0.65","9.0","1.0","100.0","55.0","5.0","100.0","55.0","5.0"
"13.0","BL","2868.0","Zeglingen","100.0","64.0","0.7","7.5","0.7","100.0","64.0","0.7","7.5","1.0","100.0","55.0","5.0","100.0","55.0","5.0"
"13.0","BL","2834.0","Ziefen","100.0","63.0","0.7","6.75","0.7","100.0","63.0","0.7","6.75","1.0","100.0","55.0","5.0","100.0","55.0","5.0"
"13.0","BL","2869.0","Zunzgen","100.0","56.0","0.63","9.0","0.7","100.0","56.0","0.63","9.0","1.0","100.0","55.0","5.0","100.0","55.0","5.0"
"13.0","BL","2793.0","Zwingen","100.0","59.0","0.7","9.0","0.8","100.0","59.0","0.7","9.0","0.8","100.0","46.0","5.0","100.0","55.0","5.0"
"14.0","SH","2931.0","Bargen (SH)","81.0","102.0","11.0","13.0","12.5","81.0","102.0","11.0","13.0","12.5","97.0","102.0","0.0","97.0","102.0","0.0"
"14.0","SH","2951.0","Beggingen","81.0","117.0","12.0","15.0","12.5","81.0","117.0","12.0","15.0","12.5","97.0","95.0","0.0","97.0","95.0","0.0"
"14.0","SH","2932.0","Beringen","81.0","91.0","12.0","15.0","12.5","81.0","91.0","12.0","15.0","12.5","97.0","91.0","0.0","97.0","91.0","0.0"
"14.0","SH","2961.0","Buch (SH)","81.0","96.0","12.0","15.0","12.5","81.0","96.0","12.0","15.0","12.5","97.0","96.0","0.0","97.0","96.0","0.0"
"14.0","SH","2933.0","Buchberg","81.0","62.0","11.0","15.0","12.5","81.0","62.0","11.0","15.0","12.5","97.0","50.0","0.0","97.0","50.0","0.0"
"14.0","SH","2914.0","Büttenhardt","81.0","85.0","11.0","13.0","12.5","81.0","85.0","11.0","13.0","12.5","97.0","85.0","0.0","97.0","85.0","0.0"
"14.0","SH","2915.0","Dörflingen","81.0","88.0","12.0","13.0","12.5","81.0","88.0","12.0","13.0","12.5","97.0","88.0","0.0","97.0","88.0","0.0"
"14.0","SH","2901.0","Gächlingen","81.0","107.0","13.0","14.0","12.5","81.0","107.0","13.0","14.0","12.5","97.0","107.0","0.0","97.0","107.0","0.0"
"14.0","SH","2971.0","Hallau","81.0","112.0","10.0","14.0","12.5","81.0","112.0","10.0","14.0","12.5","97.0","112.0","0.0","97.0","112.0","0.0"
"14.0","SH","2962.0","Hemishofen","81.0","96.0","11.5","13.0","12.5","81.0","96.0","11.5","13.0","12.5","97.0","96.0","0.0","97.0","96.0","0.0"
"14.0","SH","2917.0","Lohn (SH)","81.0","98.0","11.0","13.0","12.5","81.0","98.0","11.0","13.0","12.5","97.0","98.0","0.0","97.0","98.0","0.0"
"14.0","SH","2903.0","Löhningen","81.0","89.0","10.0","15.0","12.5","81.0","89.0","10.0","15.0","12.5","97.0","89.0","0.0","97.0","89.0","0.0"
"14.0","SH","2936.0","Merishausen","81.0","110.0","11.0","13.0","12.5","81.0","110.0","11.0","13.0","12.5","97.0","102.0","0.0","97.0","102.0","0.0"
"14.0","SH","2937.0","Neuhausen am Rheinfall","81.0","93.0","13.0","15.0","12.5","81.0","93.0","13.0","15.0","12.5","97.0","97.0","0.0","97.0","97.0","0.0"
"14.0","SH","2904.0","Neunkirch","81.0","99.0","10.0","14.0","12.5","81.0","99.0","10.0","14.0","12.5","97.0","89.0","0.0","97.0","89.0","0.0"
"14.0","SH","2972.0","Oberhallau","81.0","117.0","12.0","14.0","12.5","81.0","117.0","12.0","14.0","12.5","97.0","117.0","0.0","97.0","117.0","0.0"
"14.0","SH","2963.0","Ramsen","81.0","95.0","14.0","15.0","12.5","81.0","95.0","14.0","15.0","12.5","97.0","95.0","0.0","97.0","95.0","0.0"
"14.0","SH","2938.0","Rüdlingen","81.0","75.0","11.0","15.0","12.5","81.0","75.0","11.0","15.0","12.5","97.0","70.0","0.0","97.0","70.0","0.0"
"14.0","SH","2939.0","Schaffhausen","81.0","90.0","13.0","13.0","12.5","81.0","90.0","13.0","13.0","12.5","97.0","93.0","0.0","97.0","93.0","0.0"
"14.0","SH","2952.0","Schleitheim","81.0","115.0","10.0","15.0","12.5","81.0","115.0","10.0","15.0","12.5","97.0","105.0","0.0","97.0","105.0","0.0"
"14.0","SH","2953.0","Siblingen","81.0","105.0","12.0","15.0","12.5","81.0","105.0","12.0","15.0","12.5","97.0","105.0","0.0","97.0","105.0","0.0"
"14.0","SH","2964.0","Stein am Rhein","81.0","95.0","11.5","13.0","12.5","81.0","95.0","11.5","13.0","12.5","97.0","95.0","0.0","97.0","95.0","0.0"
"14.0","SH","2919.0","Stetten (SH)","81.0","61.0","11.0","13.0","12.5","81.0","61.0","11.0","13.0","12.5","97.0","49.0","0.0","97.0","49.0","0.0"
"14.0","SH","2920.0","Thayngen","81.0","92.0","10.0","13.0","12.5","81.0","92.0","10.0","13.0","12.5","97.0","92.0","0.0","97.0","92.0","0.0"
"14.0","SH","2973.0","Trasadingen","81.0","112.0","11.0","14.0","12.5","81.0","112.0","11.0","14.0","12.5","97.0","97.0","0.0","97.0","97.0","0.0"
"14.0","SH","2974.0","Wilchingen","81.0","112.0","11.0","14.0","12.5","81.0","112.0","11.0","14.0","12.5","97.0","112.0","0.0","97.0","112.0","0.0"
"15.0","AR","3021.0","Bühler","330.0","390.0","80.0","46.0","0.0","330.0","390.0","80.0","46.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3022.0","Gais","330.0","335.0","55.00000000000001","60.0","0.0","330.0","335.0","55.00000000000001","60.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3031.0","Grub (AR)","330.0","400.0","75.0","45.0","0.0","330.0","400.0","75.0","45.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3032.0","Heiden","330.0","370.0","60.0","45.0","0.0","330.0","370.0","60.0","45.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3001.0","Herisau","330.0","409.99999999999994","60.0","43.0","0.0","330.0","409.99999999999994","60.0","43.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3002.0","Hundwil","330.0","470.0","75.0","45.0","0.0","330.0","470.0","75.0","45.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3033.0","Lutzenberg","330.0","350.0","72.0","74.0","0.0","330.0","350.0","72.0","74.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3034.0","Rehetobel","330.0","420.0","70.0","45.0","0.0","330.0","420.0","70.0","45.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3035.0","Reute (AR)","330.0","370.0","75.0","56.99999999999999","0.0","330.0","370.0","75.0","56.99999999999999","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3004.0","Schwellbrunn","330.0","420.0","60.0","43.0","0.0","330.0","420.0","60.0","43.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3003.0","Schönengrund","330.0","420.0","60.0","78.0","0.0","330.0","420.0","60.0","78.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3023.0","Speicher","330.0","360.0","60.0","65.0","0.0","330.0","360.0","60.0","65.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3005.0","Stein (AR)","330.0","370.0","70.0","56.00000000000001","0.0","330.0","370.0","70.0","56.00000000000001","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3024.0","Teufen (AR)","330.0","260.0","50.0","46.0","0.0","330.0","260.0","50.0","46.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3025.0","Trogen","330.0","450.0","75.0","65.0","0.0","330.0","450.0","75.0","65.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3006.0","Urnäsch","330.0","420.0","65.0","45.0","0.0","330.0","420.0","65.0","45.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3036.0","Wald (AR)","330.0","409.99999999999994","60.0","65.0","0.0","330.0","409.99999999999994","60.0","65.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3007.0","Waldstatt","330.0","390.0","60.0","43.0","0.0","330.0","390.0","60.0","43.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3037.0","Walzenhausen","330.0","320.0","80.0","45.0","0.0","330.0","320.0","80.0","45.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"15.0","AR","3038.0","Wolfhalden","330.0","390.0","70.0","74.0","0.0","330.0","390.0","70.0","74.0","0.0","100.0","0.0","0.0","330.0","400.0","0.0"
"16.0","AI","3101.0","Appenzell","96.0","58.0","10.0","10.0","0.0","96.0","58.0","10.0","10.0","0.0","100.0","0.0","0.0","100.0","0.0","0.0"
"16.0","AI","3102.0","Gonten","96.0","76.0","10.0","19.0","0.0","96.0","76.0","10.0","19.0","0.0","100.0","0.0","0.0","100.0","0.0","0.0"
"16.0","AI","3111.0","Oberegg","96.0","99.0","24.0","19.0","0.0","96.0","99.0","24.0","19.0","0.0","100.0","0.0","0.0","100.0","0.0","0.0"
"16.0","AI","3104.0","Schlatt-Haslen","96.0","82.0","10.0","18.0","0.0","96.0","82.0","10.0","18.0","0.0","100.0","0.0","0.0","100.0","0.0","0.0"
"16.0","AI","3112.0","Schwende-Rüte","96.0","86.0","10.0","13.0","0.0","96.0","86.0","10.0","13.0","0.0","100.0","0.0","0.0","100.0","0.0","0.0"
"17.0","SG","3251.0","Altstätten","105.0","119.0","28.0","19.0","24.0","105.0","119.0","28.0","19.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3311.0","Amden","105.0","112.0","26.0","25.0","24.0","105.0","112.0","26.0","25.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3441.0","Andwil (SG)","105.0","113.0","22.0","23.0","24.0","105.0","113.0","22.0","23.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3231.0","Au (SG)","105.0","89.0","25.0","21.0","24.0","105.0","89.0","25.0","21.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3291.0","Bad Ragaz","105.0","92.0","22.0","17.0","24.0","105.0","92.0","22.0","17.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3232.0","Balgach","105.0","61.0","25.0","17.0","24.0","105.0","61.0","25.0","17.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3312.0","Benken (SG)","105.0","119.0","24.0","24.0","24.0","105.0","119.0","24.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3211.0","Berg (SG)","105.0","126.0","18.0","24.0","24.0","105.0","126.0","18.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3233.0","Berneck","105.0","95.0","25.0","20.0","24.0","105.0","95.0","25.0","20.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3271.0","Buchs (SG)","105.0","118.0","25.0","18.0","24.0","105.0","118.0","25.0","18.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3395.0","Bütschwil-Ganterschwil","105.0","119.0","28.0","24.0","24.0","105.0","119.0","28.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3401.0","Degersheim","105.0","147.0","28.0","25.0","24.0","105.0","147.0","28.0","25.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3234.0","Diepoldsau","105.0","81.0","23.0","19.0","24.0","105.0","81.0","23.0","19.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3352.0","Ebnat-Kappel","105.0","139.0","28.0","19.0","24.0","105.0","139.0","28.0","19.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3212.0","Eggersriet","105.0","120.0","24.0","24.0","24.0","105.0","120.0","24.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3252.0","Eichberg","105.0","104.0","28.0","19.0","24.0","105.0","104.0","28.0","19.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3342.0","Eschenbach (SG)","105.0","119.0","24.0","24.0","24.0","105.0","119.0","24.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3402.0","Flawil","105.0","127.0","27.0","25.0","24.0","105.0","127.0","27.0","25.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3292.0","Flums","105.0","125.0","24.0","24.0","24.0","105.0","125.0","24.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3442.0","Gaiserwald","105.0","103.0","20.0","21.0","24.0","105.0","103.0","20.0","21.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3272.0","Gams","105.0","118.0","27.0","24.0","24.0","105.0","118.0","27.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3213.0","Goldach","105.0","91.0","25.0","22.0","24.0","105.0","91.0","25.0","22.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3341.0","Gommiswald","105.0","108.0","24.0","23.0","24.0","105.0","108.0","24.0","23.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3443.0","Gossau (SG)","105.0","116.0","22.0","20.0","24.0","105.0","116.0","22.0","20.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3273.0","Grabs","105.0","100.0","27.0","18.0","24.0","105.0","100.0","27.0","18.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3201.0","Häggenschwil","105.0","115.0","18.0","24.0","24.0","105.0","115.0","18.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3405.0","Jonschwil","105.0","117.0","25.0","24.0","24.0","105.0","117.0","25.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3313.0","Kaltbrunn","105.0","106.0","24.0","21.0","24.0","105.0","106.0","24.0","21.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3392.0","Kirchberg (SG)","105.0","120.0","26.0","24.0","24.0","105.0","120.0","26.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3374.0","Lichtensteig","105.0","129.0","28.0","24.0","24.0","105.0","129.0","28.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3393.0","Lütisburg","105.0","115.0","28.0","24.0","24.0","105.0","115.0","28.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3253.0","Marbach (SG)","105.0","107.0","28.0","26.0","24.0","105.0","107.0","28.0","26.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3293.0","Mels","105.0","133.0","22.0","20.0","24.0","105.0","133.0","22.0","20.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3394.0","Mosnang","105.0","129.0","28.0","24.0","24.0","105.0","129.0","28.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3202.0","Muolen","105.0","123.0","20.0","24.0","24.0","105.0","123.0","20.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3214.0","Mörschwil","105.0","70.0","25.0","16.0","24.0","105.0","70.0","25.0","16.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3396.0","Neckertal","105.0","120.0","28.0","26.0","24.0","105.0","120.0","28.0","26.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3360.0","Nesslau","105.0","119.0","28.0","22.0","24.0","105.0","119.0","28.0","22.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3422.0","Niederbüren","105.0","126.0","28.0","24.0","24.0","105.0","126.0","28.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3423.0","Niederhelfenschwil","105.0","104.0","24.0","24.0","24.0","105.0","104.0","24.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3424.0","Oberbüren","105.0","100.0","25.0","27.0","24.0","105.0","100.0","25.0","27.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3254.0","Oberriet (SG)","105.0","99.0","28.0","25.0","24.0","105.0","99.0","28.0","25.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3407.0","Oberuzwil","105.0","117.0","25.0","24.0","24.0","105.0","117.0","25.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3294.0","Pfäfers","105.0","139.0","22.0","24.0","24.0","105.0","139.0","22.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3295.0","Quarten","105.0","107.0","24.0","25.0","24.0","105.0","107.0","24.0","25.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3340.0","Rapperswil-Jona","105.0","74.0","20.0","19.0","24.0","105.0","74.0","20.0","19.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3255.0","Rebstein","105.0","101.0","28.0","24.0","24.0","105.0","101.0","28.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3235.0","Rheineck","105.0","113.0","28.0","25.0","24.0","105.0","113.0","28.0","25.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3215.0","Rorschach","105.0","129.0","28.0","22.0","24.0","105.0","129.0","28.0","22.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3216.0","Rorschacherberg","105.0","93.0","28.0","22.0","24.0","105.0","93.0","28.0","22.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3256.0","Rüthi (SG)","105.0","115.0","28.0","26.0","24.0","105.0","115.0","28.0","26.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3296.0","Sargans","105.0","134.0","22.0","21.0","24.0","105.0","134.0","22.0","21.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3338.0","Schmerikon","105.0","113.0","24.0","23.0","24.0","105.0","113.0","24.0","23.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3315.0","Schänis","105.0","125.0","22.5","25.0","24.0","105.0","125.0","22.5","25.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3274.0","Sennwald","105.0","75.0","28.0","16.0","24.0","105.0","75.0","28.0","16.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3275.0","Sevelen","105.0","110.0","27.0","20.0","24.0","105.0","110.0","27.0","20.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3203.0","St. Gallen","105.0","141.0","25.0","26.0","24.0","105.0","141.0","25.0","26.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3236.0","St. Margrethen","105.0","102.0","28.0","24.0","24.0","105.0","102.0","28.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3217.0","Steinach","105.0","115.0","25.0","26.0","24.0","105.0","115.0","25.0","26.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3237.0","Thal","105.0","89.0","28.0","24.0","24.0","105.0","89.0","28.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3218.0","Tübach","105.0","79.0","25.0","24.0","24.0","105.0","79.0","25.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3219.0","Untereggen","105.0","119.0","25.0","22.0","24.0","105.0","119.0","25.0","22.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3339.0","Uznach","105.0","112.0","24.0","23.0","24.0","105.0","112.0","24.0","23.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3408.0","Uzwil","105.0","127.0","25.0","23.0","24.0","105.0","127.0","25.0","23.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3297.0","Vilters-Wangs","105.0","125.0","22.0","24.0","24.0","105.0","125.0","22.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3444.0","Waldkirch","105.0","122.0","28.0","26.0","24.0","105.0","122.0","28.0","26.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3298.0","Walenstadt","105.0","115.0","24.0","24.0","24.0","105.0","115.0","24.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3276.0","Wartau","105.0","150.0","28.0","24.0","24.0","105.0","150.0","28.0","24.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3379.0","Wattwil","105.0","132.0","28.0","26.0","24.0","105.0","132.0","28.0","26.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3316.0","Weesen","105.0","115.0","26.0","26.0","24.0","105.0","115.0","26.0","26.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3238.0","Widnau","105.0","76.0","23.0","17.0","24.0","105.0","76.0","23.0","17.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3427.0","Wil (SG)","105.0","118.0","23.0","22.0","24.0","105.0","118.0","23.0","22.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3359.0","Wildhaus-Alt St. Johann","105.0","123.0","28.0","26.0","24.0","105.0","123.0","28.0","26.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3204.0","Wittenbach","105.0","128.0","25.0","25.0","24.0","105.0","128.0","25.0","25.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"17.0","SG","3426.0","Zuzwil (SG)","105.0","77.0","23.0","21.0","24.0","105.0","77.0","23.0","21.0","24.0","292.0","0.0","0.0","292.0","0.0","0.0"
"18.0","GR","3542.0","Albula/Alvra","95.0","100.0","20.5","15.0","0.0","95.0","100.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3701.0","Andeer","95.0","90.0","20.5","16.0","0.0","95.0","90.0","20.5","16.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3921.0","Arosa","95.0","90.0","16.5","11.0","0.0","95.0","90.0","16.5","11.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3681.0","Avers","95.0","110.0","20.5","16.0","0.0","95.0","110.0","20.5","16.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3544.0","Bergün Filisur","95.0","100.0","20.5","15.0","0.0","95.0","115.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3781.0","Bever","95.0","70.0","14.0","7.0","0.0","95.0","70.0","14.0","7.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3721.0","Bonaduz","95.0","84.0","15.5","11.0","0.0","95.0","84.0","15.5","11.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3792.0","Bregaglia","95.0","90.0","20.5","15.0","0.0","95.0","90.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3981.0","Breil/Brigels","95.0","90.0","20.5","15.0","0.0","95.0","90.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3551.0","Brusio","95.0","85.0","20.5","15.0","0.0","95.0","85.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3804.0","Buseno","95.0","100.0","20.5","13.0","0.0","95.0","100.0","20.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3837.0","Calanca","95.0","100.0","20.5","5.0","0.0","95.0","100.0","20.5","5.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3831.0","Cama","95.0","73.0","20.5","7.0","0.0","95.0","80.0","20.5","7.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3805.0","Castaneda","95.0","90.0","20.5","13.0","0.0","95.0","90.0","20.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3661.0","Cazis","95.0","115.0","20.5","15.0","0.0","95.0","115.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3782.0","Celerina/Schlarigna","95.0","50.0","14.0","6.0","0.0","95.0","50.0","14.0","6.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3901.0","Chur","95.0","88.0","14.5","10.0","0.0","95.0","88.0","14.5","10.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3911.0","Churwalden","95.0","90.0","20.5","15.0","0.0","95.0","90.0","20.5","15.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3881.0","Conters im Prättigau","95.0","60.0","20.5","13.2","0.0","95.0","70.0","20.5","13.2","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
"18.0","GR","3851.0","Davos","95.0","95.0","16.5","13.0","0.0","95.0","103.0","16.5","13.0","0.0","90.0","0.0","0.0","90.0","0.0","0.0"
