price,number_of_rooms,address,canton,property_type,floor,year_category
"CHF 299,000.–",3.5 rooms,"Mahrenstrasse 20, 4654 Lostorf",solothurn,Apartment,noteg,1946-1960
"CHF 320,000.–",4.5 rooms,"Breitenweg 7, 4632 Trimbach",solothurn,Apartment,noteg,1946-1960
"CHF 400,000.–",4.5 rooms,"Ankerstrasse 17, 2540 Grenchen",solothurn,Apartment,noteg,1961-1970
"CHF 530,000.–",4.5 rooms,"Lommiswilerstrasse 14, 4515 Oberdorf SO",solothurn,Apartment,noteg,1961-1970
"CHF 375,000.–",2 rooms,4114 Hofstetten SO,solothurn,Apartment,noteg,1961-1970
"CHF 310,000.–",3.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,1961-1970
"CHF 449,000.–",3 rooms,5012 Wöschnau,solothurn,Apartment,noteg,1961-1970
"CHF 395,000.–",4.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,1961-1970
"CHF 415,000.–",3.5 rooms,"Rankwog 6, 4632 Trimbach",solothurn,Apartment,noteg,1971-1980
"CHF 410,000.–",5.5 rooms,"Quartierstrasse 3, 5013 Niedergösgen",solothurn,Apartment,noteg,1971-1980
"CHF 350,000.–",3.5 rooms,"Quartierstrasse 1, 5013 Niedergösgen",solothurn,Apartment,noteg,1971-1980
"CHF 455,000.–",5.5 rooms,"Rötistrasse 6, 4534 Flumenthal",solothurn,Apartment,noteg,1971-1980
"CHF 450,000.–",4.5 rooms,"Olten, 4600 Olten",solothurn,Apartment,noteg,1971-1980
"CHF 1,050,000.–",6 rooms,"Bühlstrasse 33, 4622 Egerkingen",solothurn,Apartment,noteg,1971-1980
"CHF 620,000.–",4.5 rooms,"Rebgasse 92, 2540 Grenchen",solothurn,Apartment,noteg,1971-1980
"CHF 665,000.–",5.5 rooms,"Blumenweg 15, 4542 Luterbach",solothurn,Apartment,noteg,1971-1980
"CHF 280,000.–",63m²,"Bühlstrasse 33, 4622 Egerkingen",solothurn,Apartment,noteg,1971-1980
"CHF 820,000.–",5.5 rooms,"Hasenmattstrasse 4, 4500 Solothurn",solothurn,Apartment,noteg,1971-1980
"CHF 480,000.–",4.5 rooms,5013 Niedergösgen,solothurn,Apartment,noteg,1971-1980
"CHF 555,000.–",4.5 rooms,"Villenstrasse 8, 5012 Schönenwerd",solothurn,Apartment,noteg,1971-1980
"CHF 330,000.–",3.5 rooms,"Rankowg 6, 4632 Trimbach",solothurn,Apartment,noteg,1971-1980
"CHF 385,000.–",3.5 rooms,5012 Schönenwerd,solothurn,Apartment,noteg,1971-1980
"CHF 355,000.–",3.5 rooms,"Sandgrubenstrasse 13, 4654 Lostorf",solothurn,Apartment,noteg,1971-1980
"CHF 455,000.–",4.5 rooms,"Hauptstrasse 36, 4562 Biberist",solothurn,Apartment,noteg,1971-1980
"CHF 575,000.–",4.5 rooms,4654 Lostorf,solothurn,Apartment,noteg,1971-1980
"CHF 390,000.–",4.5 rooms,"Brunngrabenstrasse 22, 4500 Solothurn",solothurn,Apartment,noteg,1971-1980
"CHF 375,000.–",3.5 rooms,4632 Trimbach,solothurn,Apartment,noteg,1971-1980
"CHF 480,000.–",5.5 rooms,4512 Bellach,solothurn,Apartment,noteg,1971-1980
"CHF 380,000.–",3.5 rooms,4563 Gerlafingen,solothurn,Apartment,noteg,1971-1980
"CHF 495,000.–",4.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,1971-1980
"CHF 420,000.–",3.5 rooms,4632 Trimbach,solothurn,Apartment,noteg,1971-1980
"CHF 495,000.–",3.5 rooms,"Poststrasse 8D, 4573 Lohn-Ammannsegg",solothurn,Apartment,noteg,1981-1990
"CHF 450,000.–",4 rooms,"Bündenweg 42, 4512 Bellach",solothurn,Apartment,noteg,1981-1990
"CHF 1,100,000.–",6.5 rooms,"Solothurnerstrasse 19, 4600 Olten",solothurn,Apartment,noteg,1981-1990
"CHF 395,000.–",3.5 rooms,"Chäppelismattstrasse 2, 4702 Oensingen",solothurn,Apartment,noteg,1981-1990
"CHF 680,000.–",4.5 rooms,"Kleinfeldstrasse 4, 4652 Winznau",solothurn,Apartment,noteg,1981-1990
"CHF 980,000.–",4.5 rooms,4542 Luterbach,solothurn,Apartment,noteg,1981-1990
"CHF 460,000.–",4.5 rooms,"Erlenstrasse 9, 4563 Gerlafingen",solothurn,Apartment,noteg,1981-1990
"CHF 560,000.–",4.5 rooms,"Kaselfeldstrasse 13F, 4512 Bellach",solothurn,Apartment,noteg,1981-1990
"CHF 490,000.–",2.5 rooms,4616 Kappel SO,solothurn,Apartment,noteg,1981-1990
"CHF 640,000.–",5.5 rooms,"Erlenstrasse 11, 4563 Gerlafingen",solothurn,Apartment,noteg,1981-1990
"CHF 440,000.–",4.5 rooms,"Fichtenweg 1, 4514 Lommiswil",solothurn,Apartment,noteg,1981-1990
"CHF 455,000.–",4.5 rooms,"Kleinfeldstrasse 14, 4652 Winznau",solothurn,Apartment,noteg,1981-1990
"CHF 620,000.–",5.5 rooms,4702 Oensingen,solothurn,Apartment,noteg,1981-1990
"CHF 590,000.–",4 rooms,"Hauptstrasse 38, 4143 Dornach",solothurn,Apartment,noteg,1981-1990
"CHF 435,000.–",4.5 rooms,"Winznauerstrasse 11, 4654 Lostorf",solothurn,Apartment,noteg,1981-1990
"CHF 575,000.–",4.5 rooms,"Winznauerstrasse 11, 4654 Lostorf",solothurn,Apartment,noteg,1981-1990
"CHF 430,000.–",3.5 rooms,5015 Erlinsbach SO,solothurn,Apartment,noteg,1981-1990
"CHF 759,000.–",6 rooms,"Bodenmattstrasse, 4614 Hägendorf",solothurn,Apartment,noteg,1991-2000
"CHF 690,000.–",4.5 rooms,"Villenstrasse 14, 5012 Schönenwerd",solothurn,Apartment,noteg,1991-2000
"CHF 355,000.–",2.5 rooms,"Staffeleggstrasse 9, 5012 Schönenwerd",solothurn,Apartment,noteg,1991-2000
"CHF 549,000.–",4.5 rooms,"Fulenbacherstrasse 38, 4623 Neuendorf",solothurn,Apartment,noteg,1991-2000
"CHF 670,000.–",5.5 rooms,"Sagiweg 1, 4552 Derendingen",solothurn,Apartment,noteg,1991-2000
"CHF 498,000.–",5.5 rooms,"Banackerstrasse 34, 4617 Gunzgen",solothurn,Apartment,noteg,1991-2000
"CHF 695,000.–",5.5 rooms,"Ueberführungsstrasse 31, 4565 Recherswil",solothurn,Apartment,noteg,1991-2000
"CHF 590,000.–",4.5 rooms,"Rosenweg 11, 4533 Riedholz",solothurn,Apartment,noteg,1991-2000
"CHF 410,000.–",3.5 rooms,"Lerchenweg 6, 4553 Subingen",solothurn,Apartment,noteg,1991-2000
"CHF 420,000.–",3.5 rooms,"Bachmattstrasse 38, 5013 Niedergösgen",solothurn,Apartment,noteg,1991-2000
"CHF 670,000.–",5.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,1991-2000
"CHF 255,000.–",2.5 rooms,"Hauptstrasse 97, 4718 Holderbank SO",solothurn,Apartment,noteg,1991-2000
"CHF 1,190,000.–",7 rooms,"Bachstrasse 11, 4614 Hägendorf",solothurn,Apartment,noteg,1991-2000
"CHF 385,000.–",4.5 rooms,4583 Mühledorf (SO),solothurn,Apartment,noteg,1991-2000
"CHF 290,000.–",3.5 rooms,"Inkwilerstrasse 26, 4556 Bolken",solothurn,Apartment,noteg,1991-2000
"CHF 545,000.–",4.5 rooms,4653 Obergösgen,solothurn,Apartment,noteg,1991-2000
"CHF 690,000.–",5.5 rooms,4654 Lostorf,solothurn,Apartment,noteg,1991-2000
"CHF 590,000.–",4.5 rooms,"Franziskanerstrasse, 4512 Bellach",solothurn,Apartment,noteg,1991-2000
"CHF 898,000.–",6.5 rooms,5013 Niedergösgen,solothurn,Apartment,noteg,1991-2000
"CHF 600,000.–",4.5 rooms,4514 Lommiswil,solothurn,Apartment,noteg,1991-2000
"CHF 595,000.–",4.5 rooms,4622 Egerkingen,solothurn,Apartment,noteg,1991-2000
"CHF 575,000.–",4.5 rooms,4612 Wangen b. Olten,solothurn,Apartment,noteg,1991-2000
"CHF 595,000.–",5.5 rooms,"Allmendgasse 9, 4512 Bellach",solothurn,Apartment,noteg,2001-2005
"CHF 570,000.–",4.5 rooms,"Weiermattstrasse 15, 4653 Obergösgen",solothurn,Apartment,noteg,2001-2005
"CHF 695,000.–",5.5 rooms,4653 Obergösgen,solothurn,Apartment,noteg,2001-2005
"CHF 580,000.–",3.5 rooms,"Friedensweg 5, 4629 Fulenbach",solothurn,Apartment,noteg,2001-2005
"CHF 775,000.–",4.5 rooms,4513 Langendorf,solothurn,Apartment,noteg,2001-2005
"CHF 545,000.–",4.5 rooms,4702 Oensingen,solothurn,Apartment,noteg,2006-2010
"CHF 1,250,000.–",5.5 rooms,"In der Ey 43, 4612 Wangen bei Olten",solothurn,Apartment,noteg,2011-2015
"CHF 550,000.–",3.5 rooms,"Erlinsbacherstrasse 6, 5013 Niedergösgen",solothurn,Apartment,noteg,2011-2015
"CHF 950,000.–",5.5 rooms,"Moosstrasse 8, 2540 Grenchen",solothurn,Apartment,noteg,2011-2015
"CHF 635,000.–",3.5 rooms,"Büntenweg 32, 4612 Wangen bei Olten",solothurn,Apartment,noteg,2011-2015
"CHF 460,000.–",3.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2011-2015
"CHF 590,000.–",3.5 rooms,"Leuenallee 25, 4702 Oensingen",solothurn,Apartment,noteg,2011-2015
"CHF 695,000.–",4.5 rooms,4542 Luterbach,solothurn,Apartment,noteg,2011-2015
"CHF 770,000.–",5.5 rooms,4652 Winznau,solothurn,Apartment,noteg,2011-2015
"CHF 799,000.–",4.5 rooms,4552 Derendingen,solothurn,Apartment,noteg,2011-2015
"CHF 540,000.–",3.5 rooms,4542 Luterbach,solothurn,Apartment,noteg,2011-2015
"CHF 470,000.–",2.5 rooms,"Hardstrasse, 4715 Herbetswil",solothurn,Apartment,noteg,2016-2024
"CHF 490,000.–",3.5 rooms,"Hardstrasse, 4715 Herbetswil",solothurn,Apartment,noteg,2016-2024
"CHF 1,590,000.–",5.5 rooms,"Oberer Brühlweg 39, 4143 Dornach",solothurn,Apartment,noteg,2016-2024
"CHF 1,289,000.–",5.5 rooms,"Bahnhofstrasse 17, 4118 Rodersdorf",solothurn,Apartment,noteg,2016-2024
"CHF 455,000.–",3.5 rooms,"Mattenweg 2, 4702 Oensingen",solothurn,Apartment,noteg,2016-2024
"CHF 793,000.–",4.5 rooms,"Fliederweg 7, 4562 Biberist",solothurn,Apartment,noteg,2016-2024
"CHF 860,000.–",4.5 rooms,"Bettlachstrasse 117, 2540 Grenchen",solothurn,Apartment,noteg,2016-2024
"CHF 1,200,000.–",4.5 rooms,"Aarefeldstrasse 16, 4658 Däniken SO",solothurn,Apartment,noteg,2016-2024
"CHF 880,000.–",4.5 rooms,"Bettlachstrasse 117, 2540 Grenchen",solothurn,Apartment,noteg,2016-2024
"CHF 890,000.–",4.5 rooms,"Bettlachstrasse 117, 2540 Grenchen",solothurn,Apartment,noteg,2016-2024
"CHF 555,000.–",3.5 rooms,"Mittelstrasse 46b, 4227 Büsserach",solothurn,Apartment,noteg,2016-2024
"CHF 990,000.–",4.5 rooms,"Allmendstrasse 16, 2544 Bettlach",solothurn,Apartment,noteg,2016-2024
"CHF 1,170,000.–",5.5 rooms,"Allmendstrasse 16, 2544 Bettlach",solothurn,Apartment,noteg,2016-2024
"CHF 850,000.–",5.5 rooms,"Längmattstrasse 11, 4563 Gerlafingen",solothurn,Apartment,noteg,2016-2024
"CHF 845,000.–",4.5 rooms,"Längmattstrasse 11, 4563 Gerlafingen",solothurn,Apartment,noteg,2016-2024
"CHF 1,490,000.–",5.5 rooms,"Ulmenweg 14, 4600 Olten",solothurn,Apartment,noteg,2016-2024
"CHF 1,540,000.–",6.5 rooms,"Ulmenweg 11, 4600 Olten",solothurn,Apartment,noteg,2016-2024
"CHF 990,000.–",4.5 rooms,"Bubenrainstrasse 32, 4702 Oensingen",solothurn,Apartment,noteg,2016-2024
"CHF 695,000.–",3.5 rooms,"Frohmattstrasse 9, 4226 Breitenbach",solothurn,Apartment,noteg,2016-2024
"CHF 660,000.–",4.5 rooms,"Mühledorfstrasse 36, 5013 Niedergösgen",solothurn,Apartment,noteg,2016-2024
"CHF 590,000.–",3.5 rooms,"Mittelstrasse 46b, 4227 Büsserach",solothurn,Apartment,noteg,2016-2024
"CHF 723,450.–",2.5 rooms,"Mittelgäustrasse 7b, 4616 Kappel SO",solothurn,Apartment,noteg,2016-2024
"CHF 545,370.–",3.5 rooms,"Mittelgäustrasse 7b, 4616 Kappel SO",solothurn,Apartment,noteg,2016-2024
"CHF 680,000.–",4.5 rooms,"Kirchmattstrasse 8, 4226 Breitenbach",solothurn,Apartment,noteg,2016-2024
"CHF 595,000.–",3.5 rooms,"Kirchmattstrasse 8, 4226 Breitenbach",solothurn,Apartment,noteg,2016-2024
"CHF 750,000.–",5.5 rooms,"Kirchmattstrasse 8, 4226 Breitenbach",solothurn,Apartment,noteg,2016-2024
"CHF 730,000.–",4.5 rooms,"Fehrenstrasse 22, 4226 Breitenbach",solothurn,Apartment,noteg,2016-2024
"CHF 830,000.–",5.5 rooms,"Fehrenstrasse 22, 4226 Breitenbach",solothurn,Apartment,noteg,2016-2024
"CHF 730,000.–",4.5 rooms,"Bernstrasse 5, 4573 Lohn-Ammannsegg",solothurn,Apartment,noteg,2016-2024
"CHF 750,000.–",3.5 rooms,"Sägeweg 4, 2545 Selzach",solothurn,Apartment,noteg,2016-2024
"CHF 810,000.–",4.5 rooms,"Sägeweg 2, 2545 Selzach",solothurn,Apartment,noteg,2016-2024
"CHF 725,000.–",4.5 rooms,"Fehrenstrasse 24, 4226 Breitenbach",solothurn,Apartment,noteg,2016-2024
"CHF 785,000.–",3.5 rooms,"Hohrain 3, 5015 Erlinsbach SO",solothurn,Apartment,noteg,2016-2024
"CHF 699,000.–",4.5 rooms,"Hauptstrasse 83, 5013 Niedergösgen",solothurn,Apartment,noteg,2016-2024
"CHF 869,500.–",5.5 rooms,"Bachstrasse 16, 4562 Biberist",solothurn,Apartment,noteg,2016-2024
"CHF 748,000.–",4.5 rooms,"Bachstrasse 16, 4562 Biberist",solothurn,Apartment,noteg,2016-2024
"CHF 525,000.–",2.5 rooms,"Bachstrasse 16, 4562 Biberist",solothurn,Apartment,noteg,2016-2024
"CHF 820,000.–",5.5 rooms,"Fehrenstrasse 22, 4226 Breitenbach",solothurn,Apartment,noteg,2016-2024
"CHF 450,000.–",3.5 rooms,4629 Fulenbach,solothurn,Apartment,noteg,2016-2024
"CHF 465,000.–",3.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2016-2024
"CHF 425,000.–",2.5 rooms,"Frohmattweg 9, 4226 Breitenbach",solothurn,Apartment,noteg,2016-2024
"CHF 690,000.–",4.5 rooms,"Juraweg, 4629 Fulenbach",solothurn,Apartment,noteg,2016-2024
"CHF 450,000.–",3.5 rooms,4629 Fulenbach,solothurn,Apartment,noteg,2016-2024
"CHF 465,000.–",3.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2016-2024
"CHF 750,000.–",4.5 rooms,5013 Niedergösgen,solothurn,Apartment,noteg,2016-2024
"CHF 560,000.–",3.5 rooms,"Horriwilstrasse 3a, 4566 Oekingen",solothurn,Apartment,noteg,2016-2024
"CHF 635,000.–",3.5 rooms,"Bahnhofplatz 4, 4622 Egerkingen",solothurn,Apartment,noteg,2016-2024
"CHF 790,000.–",4.5 rooms,"Hauptstrasse 29, 5013 Niedergösgen",solothurn,Apartment,noteg,2016-2024
"CHF 650,000.–",4.5 rooms,4622 Egerkingen,solothurn,Apartment,noteg,2016-2024
"CHF 375,000.–",2.5 rooms,4226 Breitenbach,solothurn,Apartment,noteg,2016-2024
"CHF 360,000.–",2.5 rooms,4622 Egerkingen,solothurn,Apartment,noteg,2016-2024
"CHF 460,000.–",2.5 rooms,"Bahnhofplatz 4, 4622 Egerkingen",solothurn,Apartment,noteg,2016-2024
"CHF 1,130,000.–",5.5 rooms,4624 Härkingen,solothurn,Apartment,noteg,2016-2024
"CHF 950,000.–",4.5 rooms,"Jurastrasse 154, 2540 Grenchen",solothurn,Apartment,noteg,2016-2024
"CHF 550,000.–",3.5 rooms,"Boningerstrasse 3, 4616 Kappel SO",solothurn,Apartment,noteg,2016-2024
"CHF 990,000.–",3.5 rooms,"Ollenweg 3b, 4226 Breitenbach",solothurn,Apartment,noteg,2016-2024
"CHF 990,000.–",4.5 rooms,"Ollenweg 3b, 4226 Breitenbach",solothurn,Apartment,noteg,2016-2024
"CHF 950,000.–",4.5 rooms,"Ollenweg 3b, 4226 Breitenbach",solothurn,Apartment,noteg,2016-2024
"CHF 655,000.–",3.5 rooms,"Gewerbestrasse, 4513 Langendorf",solothurn,Apartment,noteg,2016-2024
"CHF 778,000.–",3.5 rooms,4528 Zuchwil,solothurn,Apartment,noteg,2016-2024
"CHF 515,000.–",3.5 rooms,4712 Laupersdorf,solothurn,Apartment,noteg,2016-2024
"CHF 840,000.–",4.5 rooms,"Zentrumstrasse, 4556 Aeschi SO",solothurn,Apartment,noteg,2016-2024
"CHF 655,000.–",3.5 rooms,"Gewerbestrasse, 4513 Langendorf",solothurn,Apartment,noteg,2016-2024
"CHF 878,000.–",4.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2016-2024
"CHF 911,000.–",4.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2016-2024
"CHF 795,000.–",4.5 rooms,"Mühleweg 3, 4228 Erschwil",solothurn,Apartment,noteg,2016-2024
"CHF 1,180,000.–",4.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2016-2024
"CHF 762,000.–",4.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2016-2024
"CHF 762,000.–",4.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2016-2024
"CHF 666,000.–",2.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2016-2024
"CHF 659,000.–",2.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2016-2024
"CHF 1,570,000.–",5.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2016-2024
"CHF 1,132,000.–",5.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2016-2024
"CHF 1,132,000.–",5.5 rooms,2540 Grenchen,solothurn,Apartment,noteg,2016-2024
"CHF 1,548,200.–",5.5 rooms,"Jurastrasse 2, 4513 Langendorf",solothurn,Apartment,noteg,2016-2024
"CHF 717,000.–",3.5 rooms,"Rüttenenstrasse 22, 4513 Langendorf",solothurn,Apartment,noteg,2016-2024
"CHF 625,000.–",3.5 rooms,4712 Laupersdorf,solothurn,Duplex,eg,2016-2024
"CHF 640,000.–",5.5 rooms,"Erlenstrasse 11, 4563 Gerlafingen",solothurn,Duplex,noteg,1981-1990
"CHF 620,000.–",5.5 rooms,4702 Oensingen,solothurn,Duplex,noteg,1981-1990
"CHF 670,000.–",5.5 rooms,"Sagiweg 1, 4552 Derendingen",solothurn,Duplex,noteg,1991-2000
"CHF 1,190,000.–",7 rooms,"Bachstrasse 11, 4614 Hägendorf",solothurn,Duplex,noteg,1991-2000
"CHF 575,000.–",4.5 rooms,4612 Wangen b. Olten,solothurn,Duplex,noteg,1991-2000
"CHF 770,000.–",5.5 rooms,4652 Winznau,solothurn,Duplex,noteg,2011-2015
"CHF 793,000.–",4.5 rooms,"Fliederweg 7, 4562 Biberist",solothurn,Duplex,noteg,2016-2024
"CHF 820,000.–",5.5 rooms,"Hasenmattstrasse 4, 4500 Solothurn",solothurn,Attic flat,noteg,1971-1980
"CHF 490,000.–",2.5 rooms,4616 Kappel SO,solothurn,Attic flat,noteg,1981-1990
"CHF 1,250,000.–",5.5 rooms,"In der Ey 43, 4612 Wangen bei Olten",solothurn,Attic flat,noteg,2011-2015
"CHF 950,000.–",5.5 rooms,"Moosstrasse 8, 2540 Grenchen",solothurn,Attic flat,noteg,2011-2015
"CHF 590,000.–",3.5 rooms,"Leuenallee 25, 4702 Oensingen",solothurn,Attic flat,noteg,2011-2015
"CHF 1,200,000.–",4.5 rooms,"Aarefeldstrasse 16, 4658 Däniken SO",solothurn,Attic flat,noteg,2016-2024
"CHF 1,490,000.–",5.5 rooms,"Ulmenweg 14, 4600 Olten",solothurn,Attic flat,noteg,2016-2024
"CHF 1,540,000.–",6.5 rooms,"Ulmenweg 11, 4600 Olten",solothurn,Attic flat,noteg,2016-2024
"CHF 990,000.–",4.5 rooms,"Bubenrainstrasse 32, 4702 Oensingen",solothurn,Attic flat,noteg,2016-2024
"CHF 750,000.–",3.5 rooms,"Sägeweg 4, 2545 Selzach",solothurn,Attic flat,noteg,2016-2024
"CHF 525,000.–",2.5 rooms,"Bachstrasse 16, 4562 Biberist",solothurn,Attic flat,noteg,2016-2024
"CHF 1,029,000.–",4.5 rooms,"Bachstrasse 16, 4562 Biberist",solothurn,Attic flat,noteg,2016-2024
"CHF 1,119,000.–",4.5 rooms,"Unterbiberiststrasse 12, 4562 Biberist",solothurn,Attic flat,noteg,2016-2024
"CHF 950,000.–",4.5 rooms,"Jurastrasse 154, 2540 Grenchen",solothurn,Attic flat,noteg,2016-2024
"CHF 990,000.–",3.5 rooms,"Ollenweg 3b, 4226 Breitenbach",solothurn,Attic flat,noteg,2016-2024
"CHF 778,000.–",3.5 rooms,4528 Zuchwil,solothurn,Attic flat,noteg,2016-2024
"CHF 1,180,000.–",4.5 rooms,2540 Grenchen,solothurn,Attic flat,noteg,2016-2024
"CHF 666,000.–",2.5 rooms,2540 Grenchen,solothurn,Attic flat,noteg,2016-2024
"CHF 659,000.–",2.5 rooms,2540 Grenchen,solothurn,Attic flat,noteg,2016-2024
"CHF 1,570,000.–",5.5 rooms,2540 Grenchen,solothurn,Attic flat,noteg,2016-2024
"CHF 1,548,200.–",5.5 rooms,"Jurastrasse 2, 4513 Langendorf",solothurn,Attic flat,noteg,2016-2024
"CHF 360,000.–",4.5 rooms,"Hombergstrasse 81, 4204 Himmelried",solothurn,Roof flat,noteg,0-1919
"CHF 595,000.–",1.5 rooms,4500 Solothurn,solothurn,Roof flat,noteg,1919-1945
"CHF 455,000.–",5.5 rooms,"Rötistrasse 6, 4534 Flumenthal",solothurn,Roof flat,noteg,1971-1980
"CHF 495,000.–",3.5 rooms,"Poststrasse 8D, 4573 Lohn-Ammannsegg",solothurn,Roof flat,noteg,1981-1990
"CHF 460,000.–",4.5 rooms,"Erlenstrasse 9, 4563 Gerlafingen",solothurn,Roof flat,noteg,1981-1990
"CHF 560,000.–",4.5 rooms,"Kaselfeldstrasse 13F, 4512 Bellach",solothurn,Roof flat,noteg,1981-1990
"CHF 575,000.–",4.5 rooms,"Winznauerstrasse 11, 4654 Lostorf",solothurn,Roof flat,noteg,1981-1990
"CHF 690,000.–",4.5 rooms,"Villenstrasse 14, 5012 Schönenwerd",solothurn,Roof flat,noteg,1991-2000
"CHF 255,000.–",2.5 rooms,"Hauptstrasse 97, 4718 Holderbank SO",solothurn,Roof flat,noteg,1991-2000
"CHF 1,590,000.–",5.5 rooms,"Oberer Brühlweg 39, 4143 Dornach",solothurn,Roof flat,noteg,2016-2024
"CHF 1,289,000.–",5.5 rooms,"Bahnhofstrasse 17, 4118 Rodersdorf",solothurn,Roof flat,noteg,2016-2024
"CHF 455,000.–",3.5 rooms,"Mattenweg 2, 4702 Oensingen",solothurn,Roof flat,noteg,2016-2024
"CHF 555,000.–",3.5 rooms,"Mittelstrasse 46b, 4227 Büsserach",solothurn,Roof flat,noteg,2016-2024
"CHF 725,000.–",4.5 rooms,"Fehrenstrasse 24, 4226 Breitenbach",solothurn,Roof flat,noteg,2016-2024
"CHF 560,000.–",3.5 rooms,"Horriwilstrasse 3a, 4566 Oekingen",solothurn,Roof flat,noteg,2016-2024
"CHF 1,055,000.–",5.5 rooms,"Weinhaldenfeld 5, 4614 Hägendorf",solothurn,Terrace flat,eg,2006-2010
"CHF 878,000.–",3.5 rooms,"Alemannenweg 5, 2540 Grenchen",solothurn,Terrace flat,eg,2016-2024
"CHF 852,000.–",4.5 rooms,2540 Grenchen,solothurn,Terrace flat,eg,2016-2024
"CHF 775,000.–",3.5 rooms,2540 Grenchen,solothurn,Terrace flat,eg,2016-2024
"CHF 738,000.–",4.5 rooms,2540 Grenchen,solothurn,Terrace flat,eg,2016-2024
"CHF 738,000.–",4.5 rooms,2540 Grenchen,solothurn,Terrace flat,eg,2016-2024
"CHF 620,000.–",4.5 rooms,"Rebgasse 92, 2540 Grenchen",solothurn,Terrace flat,noteg,1971-1980
"CHF 1,050,000.–",6 rooms,"Bühlstrasse 33, 4622 Egerkingen",solothurn,Terrace flat,noteg,1971-1980
"CHF 1,132,000.–",5.5 rooms,2540 Grenchen,solothurn,Terrace flat,noteg,2016-2024
"CHF 598,000.–",4 rooms,"Gallishofstrasse 2, 4556 Aeschi SO",solothurn,Single house,,0-1919
"CHF 790,000.–",6.5 rooms,"Holzstrasse 4, 5012 Schönenwerd",solothurn,Single house,,0-1919
"CHF 795,000.–",7.5 rooms,"Hegistrasse 5, 4625 Oberbuchsiten",solothurn,Single house,,0-1919
"CHF 1,590,000.–",7 rooms,"Bruggweg 8, 4143 Dornach",solothurn,Single house,,0-1919
"CHF 1,340,000.–",6.5 rooms,"Biederthalstrasse 32, 4118 Rodersdorf",solothurn,Single house,,0-1919
"CHF 750,000.–",6.5 rooms,"Schöngrünstrasse 4, 4500 Solothurn",solothurn,Single house,,0-1919
"CHF 1,080,000.–",N/A,"Schulhausstrasse 1, 4556 Aeschi SO",solothurn,Single house,,0-1919
"CHF 490,000.–",6.5 rooms,"Vorder Balmberg 7, 4524 Balmberg",solothurn,Single house,,0-1919
"CHF 835,000.–",5.5 rooms,4143 Dornach,solothurn,Single house,,0-1919
"CHF 745,000.–",3.5 rooms,4233 Meltingen,solothurn,Single house,,0-1919
"CHF 960,000.–",6.5 rooms,4600 Olten,solothurn,Single house,,0-1919
"CHF 1,480,000.–",6.5 rooms,4515 Oberdorf,solothurn,Single house,,0-1919
"CHF 1,185,000.–",5 rooms,"Guggiweg 5, 4204 Himmelried",solothurn,Single house,,0-1919
"CHF 899,000.–",8.5 rooms,4617 Gunzgen,solothurn,Single house,,0-1919
"CHF 440,000.–",6 rooms,"Hauptstrasse 4, 4234 Zullwil",solothurn,Single house,,0-1919
"CHF 1,495,000.–",10 rooms,"Römerstrasse 20, 5013 Niedergösgen",solothurn,Single house,,0-1919
"CHF 1,500,000.–",N/A,"Gwiedemgut 37, 4468 Kienberg",solothurn,Single house,,0-1919
"CHF 990,000.–",8.5 rooms,4143 Dornach,solothurn,Single house,,0-1919
"CHF 1,150,000.–",11.5 rooms,5012 Schönenwerd,solothurn,Single house,,0-1919
"CHF 525,000.–",144m²,4513 Langendorf,solothurn,Single house,,0-1919
"CHF 2,950,000.–",12 rooms,4574 Nennigkofen,solothurn,Single house,,0-1919
"CHF 948,000.–",7.5 rooms,4558 Winistorf,solothurn,Single house,,0-1919
"CHF 800,000.–",6.5 rooms,"Rodersdorferstrasse 7, 7a, 4116 Metzerlen",solothurn,Single house,,0-1919
"CHF 795,000.–",7.5 rooms,4653 Obergösgen,solothurn,Single house,,0-1919
"CHF 765,000.–",8.5 rooms,4625 Oberbuchsiten,solothurn,Single house,,0-1919
"CHF 840,000.–",5.5 rooms,4658 Däniken SO,solothurn,Single house,,0-1919
"CHF 590,000.–",7.5 rooms,4713 Matzendorf,solothurn,Single house,,0-1919
"CHF 550,000.–",7 rooms,4614 Hägendorf,solothurn,Single house,,0-1919
"CHF 640,000.–",8.5 rooms,4712 Laupersdorf,solothurn,Single house,,0-1919
"CHF 435,000.–",4.5 rooms,4204 Himmelried,solothurn,Single house,,0-1919
"CHF 990,000.–",6.5 rooms,4658 Däniken SO,solothurn,Single house,,0-1919
