"price","number_of_rooms","address","canton","property_type","floor","year_category","Impôt cantonal_impots","Impôt communal_impots","Impôt paroissial Evang. / réform_impots","Impôt paroissial Kath. / cath.rom_impots"
1727700,45,"Route de Marigny 8, 3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
2631420,35,"3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
2325750,4,"3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
435910,45,"1950 Sion","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
385410,35,"1899 Torgon","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
5980500,55,"3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
624630,35,"1890 St-Maurice","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
225930,35,"1899 Torgon","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
3575010,45,"3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
996750,35,"Route des Ecluses 103, 1997 Haute-Nendaz","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
810690,45,"1898 Saint-Gingolph","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
877140,35,"3961 Zinal","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
332250,45,"1899 Torgon","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
810690,45,"1898 St-Gingolph","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
644560,35,"3977 Granges","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
850560,45,"3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
555520,45,"Noyerstrasse 18, 3954 Leukerbad","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
598050,45,"1920 Martigny","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
418630,45,"Nellenleise 8, 3951 Agarn","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
1295770,35,"3954 Leukerbad","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
903720,35,"3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
2923800,45,"Route de la Moubra, 3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
332250,2,"Chemin du Mayen Blanc 32, 1911 Ovronnaz","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
233900,35,"Rue du Bourg 79, 1899 Torgon","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
823980,45,"3954 Leukerbad","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
990100,45,"Route de la Crête du Louché, 3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
1395450,45,"3992 Bettmeralp","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
980800,45,"chemin de prameira, 1997 Haute-Nendaz","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
564820,35,"3979 Grône","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
1422030,45,"3960 Sierre","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
2790900,45,"1936 Verbier","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
438570,45,"Rue du Bourg 79, 1920 Martigny","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
423950,35,"Sportplatzweg 34, 3904 Naters","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
657850,45,"3953 Leuk Stadt","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
264470,2,"Route d'Antzères 13, 1964 Conthey","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
927640,45,"1950 Sion","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
2631420,35,"3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
192700,2,"1988 Les Collons","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
2790900,45,"1936 Verbier","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
1169520,45,"Route des Mayens, 3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
611340,35,"1950 Sion","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
332250,2,"Chemin du Mayen Blanc 32, 1911 Ovronnaz","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
544890,35,"Route de Lydésoz 3, 1913 Saillon","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
1814080,2,"3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
956880,35,"3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
1129650,35,"3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
544890,35,"Route de Lydesoz, 1913 Saillon","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
425280,25,"Chemin de Bermouche, 1997 Haute-Nendaz","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
4518600,6,"3963 Crans-Montana","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
524950,35,"3937 Baltschieder","Valais","Apartment","noteg","1991-2000",NA,1.1,NA,0.03
1647960,35,"Route de Marigny, 3963 Crans-Montana","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
790750,45,"Route de Bas Vieze 67, 1875 Morgins","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
1448610,45,"Jesuitenweg 119, 3902 Glis","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
4252800,55,"3963 Crans-Montana","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
4585050,55,"3963 Crans-Montana","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
1913760,35,"3963 Crans Montana","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
1940340,35,"Avenue de la Gare 6, 3963 Crans-Montana","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
890430,35,"1908 Riddes","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
1315710,55,"Chemin des Oisillons 8, 1873 Champoussin","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
1269190,35,"Chemin des Cristalline 2, 1873 Val-d'Illiez","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
1593470,55,"1967 Bramois","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
1561570,45,"3961 St-Luc","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
790750,35,"3961 St-Luc","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
1010040,35,"1950 Sion","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
2292520,4,"1950 Sion","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
1647960,35,"3963 Crans-Montana","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
6113400,55,"3963 Montana","Valais","Apartment","noteg","2001-2005",NA,1.1,NA,0.03
538240,45,"1997 Haute-Nendaz","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
970170,35,"1963 Vétroz","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
716330,45,"Noyerstrasse 16, 3954 Leukerbad","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
478440,35,"Kleegärtenstrasse 20, 3930 Visp","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1116360,45,"Avenue du Grand-Champsec 43, 1950 Sion","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
730950,35,"Leytron, 1912 Leytron","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
524950,35,"Rue du Chanoine-Berchtold 10, 1950 Sion","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
3388950,55,"1950 Sion","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
823980,35,"Route de la Crête-Blanche 28c, 3977 Granges VS","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
790750,35,"1920 Martigny","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
943590,35,"1962 Pont-de-la-Morge (Sion)","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1116360,45,"3963 Crans-Montana","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
5648250,45,"3963 Crans-Montana","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
843910,35,"1950 Sion","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1275840,45,"1923 Les Marécottes","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
3388950,45,"1950 Sion","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1661250,35,"Route de Marigny, 3963 Crans-Montana","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
530270,45,"1908 Riddes","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
2232720,45,"Chemin de Tsamandon 1, 1997 Haute-Nendaz","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
830620,35,"1897 Les Evouettes","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1714410,45,"Route des Tavys 8, 1874 Champéry","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1661250,3,"3963 Crans-Montana","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
923650,35,"1920 Martigny","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1754280,35,"Route des Rumières 20, 1874 Champéry","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
651210,35,"Rathausstrasse 49, 3954 Leukerbad","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
711010,35,"Route du Pont du Diable 7, 3963 Crans-Montana","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1116360,45,"1950 Sion","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
797400,35,"1897 Les Evouettes","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
285730,25,"1913 Saillon","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
744240,35,"1912 Leytron","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
624630,45,"1873 Val-d'Illiez","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
711010,35,"Route du Pont du Diable 7, 3963 Lens","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
3388950,55,"1950 Sion","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
923650,45,"Nouvelle Avenue 22, 1907 Saxon","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1049910,45,"1920 Martigny","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
923650,45,"1907 Saxon","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1262550,4,"1958 St-Léonard","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
837270,35,"1920 Martigny","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
2292520,4,"1950 Sion","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
6113400,55,"Avenue de la Gare, 3963 Crans-Montana","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
897070,35,"1950 Sion","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
830620,45,"1911 Ovronnaz","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1262550,45,"1911 Ovronnaz","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
917010,35,"1923 Les Marécottes","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
857200,45,"1907 Saxon","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1661250,35,"Route de Marigny 26, 3963 Crans-Montana","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1661250,35,"Route de Marigny, 3963 Crans-Montana","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
2232720,45,"Chemin de Tsamandon 1, 1997 Haute-Nendaz","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
897070,35,"1950 Sion","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1641310,4,"Route des Hauts-de-Veysonnaz 1, 1993 Veysonnaz","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
657850,35,"1971 Champlan","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1501770,35,"3963 Crans-Montana","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1056550,2,"Route des Rahas, Grimentz, 3961 Grimentz","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1162870,45,"Simplonstrasse 97, 3911 Ried-Brig","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
744240,35,"1912 Leytron","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
8638500,55,"Résidence Le Marmotton, 3963 Crans-Montana","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
733600,35,"1920 Fully","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1754280,35,"1874 Champéry","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1153570,35,"Ôrmone, 1965 Savièse","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
3388950,45,"1950 Sion","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
833110,35,"1869 Massongex","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
6113400,55,"3963 Crans-Montana","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1980210,45,"1875 Morgins","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
661840,45,"1873 Val-d'Illiez","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
903720,35,"1868 Collombey-Muraz","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
2232720,45,"1997 Haute-Nendaz","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1116060,45,"1870 Monthey","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
571470,35,"1911 Ovronnaz","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
923650,45,"Rathausstrasse 49, 3954 Leukerbad","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
2113110,45,"3963 Crans-Montana","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
524950,35,"3954 Leukerbad","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
747560,35,"Rte de Romaine 123, 1912 Leytron","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
1455250,45,"1950 Sion","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
591400,45,"1873 Val-d'Illiez","Valais","Apartment","noteg","2006-2010",NA,1.1,NA,0.03
2600000,35,"3963 Crans-Montana","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
420000,3,"Route des Bains 25, 1911 Ovronnaz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
730000,45,"1868 Collombey","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
825000,55,"Impasse des Plantys 29, 1963 Vétroz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
410000,45,"Rue du Pont 6, 1907 Saxon","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
695000,45,"Rue de l'Hôpital 11, 1896 Vouvry","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
775000,45,"Vétroz, 1963 Vétroz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
465000,45,"3952 Susten","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
380000,35,"Rue de la Printanière 14a, 1907 Saxon","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
465000,45,"3952 Susten","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1500000,45,"1997 Haute-Nendaz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
890000,35,"1950 Sion","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1449000,55,"1950 Sion","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
545000,55,"Rue de la Printanière 14a, 1907 Saxon","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1298000,55,"Furkastrasse, 3984 Fiesch","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
805000,45,"3925 Grächen","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
3200000,55,"3963 Crans-Montana","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
695000,55,"1891 Vérossaz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1449000,55,"1950 Sion","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1470000,55,"1993 Veysonnaz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1089780,35,"1926 Fully","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
784110,35,"1957 Ardon","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
657850,45,"1920 Martigny","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
3322500,55,"1993 Veysonnaz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1661250,45,"Obere Wildistrasse 27, 3906 Saas-Fee","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1461900,35,"1913 Saillon","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
883780,45,"3952 Susten","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1714410,35,"1920 Martigny","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
883780,45,"3952 Susten","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
2073240,45,"1993 Veysonnaz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
691080,45,"Chemin des Condémines, 1907 Saxon","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
3455400,45,"Avenue de la Gare, 3963 Crans-Montana","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1069840,35,"3925 Grächen","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1986850,35,"Route  des  Hauts - de - Veysonnaz 2, 1993 Veysonnaz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
943590,45,"1941 Cries (Vollèges)","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
558180,35,"1913 Saillon","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1180150,3,"1950 Sion","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
903720,35,"1907 Saxon","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
770820,45,"1870 Monthey","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
518310,35,"1913 Saillon","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
524950,45,"1907 Saxon","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1461900,35,"3963 Crans-Montana","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
3388950,35,"3963 Crans-Montana","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
923650,35,"Route de Bramois, 1967 Bramois","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
611340,45,"1873 Val-d'Illiez","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
598050,45,"1922 Salvan","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1953630,4,"Route de Pra 10, 1993 Veysonnaz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
3322500,45,"Obere Gasse 41, 3906 Saas-Fee","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
3322500,45,"Obere Gasse 41, 3906 Saas-Fee","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
850560,35,"1868 Collombey","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
830620,35,"1974 Arbaz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
990100,35,"1950 Sion","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1036620,35,"Chemin Neuf, 1955 Chamoson","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1049910,35,"1965 Savièse","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
950230,35,"1950 Sion","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1182810,45,"1950 Sion","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
397370,35,"1963 Vétroz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
750880,45,"1912 Leytron","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
2292520,55,"1950 Sion","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
3960420,35,"3963 Crans-Montana","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1195000,45,"3961 Grimentz","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1100000,25,"3963 Crans-Montana","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
395000,45,"1907 Saxon","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
1695000,45,"3963 Crans-Montana","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
285000,1,"1873 Val-d'Illiez","Valais","Apartment","noteg","2011-2015",NA,1.1,NA,0.03
580830,45,"1907 Saxon","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
568480,45,"1907 Saxon","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
1710680,45,"3963 Crans-Montana","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
607350,35,"1958 Uvrier","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
1204070,35,"3963 Crans-Montana","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
784110,35,"Route de la Doëy, 1891 Vérossaz","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
1178290,35,"Promenade du Canal 69, 1950 Sion","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
777460,45,"1926 Fully","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
716330,35,"3960 Sierre","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
611340,35,"1911 Ovronnaz","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
716330,45,"1897 Bouveret","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
873150,35,"1905 Dorénaz","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
1156030,3,"Route de Grand-Combe 105, 3961 Grimentz","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
867830,45,"1958 Uvrier","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
1081800,35,"1958 Uvrier","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
711010,45,"1913 Saillon","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
676460,35,"3960 Sierre","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
1083310,3,"Route de Grand-Combe 105, 3961 Grimentz","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
1101740,35,"1958 Uvrier","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
1461900,45,"Chemin de Prameiraz, 1997 Nendaz","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
713100,35,"1965 Savièse","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
998400,25,"3963 Crans-Montana","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
507000,35,"1958 Uvrier","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
657000,45,"1905 Dorénaz","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
316026,25,"1907 Saxon","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
6489000,55,"route de tsarbouye, 3963 Crans-Montana","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
720000,35,"1926 Fully","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
498000,45,"1957 Ardon","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
486000,35,"1958 Uvrier","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
486000,35,"1958 Uvrier","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
998400,25,"3963 Crans-Montana","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
348000,25,"1958 Uvrier","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
596000,35,"Avenue de France 11, 1870 Monthey","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
995000,45,"3960 Sierre","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
660000,35,"1965 Savièse","Valais","Apartment","noteg","2016-2024",NA,1.1,NA,0.03
